Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,164.92806528924444,166.64416734607872,162.26808091533442,164.28929138183594,206500,0.0,0.0
2022-01-04 00:00:00-05:00,163.76495291296456,164.06050355815006,158.48312712307018,160.58059692382812,442800,0.0,0.0
2022-01-05 00:00:00-05:00,162.26812000495076,162.5541419325498,157.17221333597817,158.4068603515625,439900,0.0,0.0
2022-01-06 00:00:00-05:00,159.3316408529708,165.52871897529897,159.1218924296316,163.173828125,332900,0.0,0.0
2022-01-07 00:00:00-05:00,162.3443769485128,164.62299431168708,156.1186981201172,156.1186981201172,311700,0.0,0.0
2022-01-10 00:00:00-05:00,154.45025458185813,154.4883840462086,147.7669494201406,152.49578857421875,343700,0.0,0.0
2022-01-11 00:00:00-05:00,152.81038799927978,156.33795209687867,150.45549750908162,155.77545166015625,270700,0.0,0.0
2022-01-12 00:00:00-05:00,154.35492225679747,156.87188900114288,153.25852185420612,153.3729248046875,204200,0.0,0.0
2022-01-13 00:00:00-05:00,153.95447336230046,154.94601393736892,147.64299275236016,147.90994262695312,240700,0.0,0.0
2022-01-14 00:00:00-05:00,148.2150275348926,148.6631105097912,143.26689733073655,147.77645874023438,421700,0.0,0.0
2022-01-18 00:00:00-05:00,145.5932231226527,146.1938531787253,138.3188013134015,138.42367553710938,425200,0.0,0.0
2022-01-19 00:00:00-05:00,138.45226326281139,142.1991051302842,138.22821446720596,138.4617919921875,238000,0.0,0.0
2022-01-20 00:00:00-05:00,140.1874372500026,141.80822319586207,133.21811005444923,133.34205627441406,369200,0.0,0.0
2022-01-21 00:00:00-05:00,132.1980003568275,137.0889159217785,131.0920566060171,135.19166564941406,569900,0.0,0.0
2022-01-24 00:00:00-05:00,132.81766366614917,140.48297964853774,130.0432763685057,139.9300079345703,441200,0.0,0.0
2022-01-25 00:00:00-05:00,138.02322223064724,144.39190418394216,134.4193844455453,140.8357391357422,784100,0.0,0.0
2022-01-26 00:00:00-05:00,142.83788020541093,148.73939271668934,137.04122735040548,138.0422821044922,490600,0.0,0.0
2022-01-27 00:00:00-05:00,138.147172476309,143.45759894232296,136.11644744968874,137.25099182128906,367900,0.0,0.0
