Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,155.27999877929688,155.39999389648438,150.99000549316406,152.6300048828125,278400,0.0,0.0
2022-01-04 00:00:00-05:00,152.72999572753906,152.89999389648438,145.9600067138672,147.94000244140625,415600,0.0,0.0
2022-01-05 00:00:00-05:00,147.1999969482422,149.57000732421875,141.13999938964844,141.49000549316406,442100,0.0,0.0
2022-01-06 00:00:00-05:00,140.27000427246094,142.72999572753906,138.22000122070312,140.89999389648438,257900,0.0,0.0
2022-01-07 00:00:00-05:00,140.39999389648438,146.3699951171875,138.17999267578125,139.4199981689453,279100,0.0,0.0
2022-01-10 00:00:00-05:00,137.64999389648438,141.86000061035156,135.0399932861328,140.8800048828125,287800,0.0,0.0
2022-01-11 00:00:00-05:00,141.1699981689453,144.13999938964844,139.27000427246094,143.88999938964844,222400,0.0,0.0
2022-01-12 00:00:00-05:00,144.66000366210938,147.33999633789062,144.38999938964844,145.4499969482422,399400,0.0,0.0
2022-01-13 00:00:00-05:00,145.3000030517578,147.00999450683594,137.8000030517578,138.5500030517578,246100,0.0,0.0
2022-01-14 00:00:00-05:00,137.24000549316406,138.89999389648438,133.92999267578125,136.2100067138672,266400,0.0,0.0
2022-01-18 00:00:00-05:00,134.05999755859375,134.92999267578125,131.33999633789062,131.6999969482422,511500,0.0,0.0
2022-01-19 00:00:00-05:00,132.41000366210938,136.22999572753906,132.0399932861328,132.24000549316406,246300,0.0,0.0
2022-01-20 00:00:00-05:00,133.66000366210938,136.07000732421875,130.0500030517578,130.1699981689453,201600,0.0,0.0
2022-01-21 00:00:00-05:00,130.08999633789062,136.3800048828125,127.47000122070312,128.14999389648438,271000,0.0,0.0
2022-01-24 00:00:00-05:00,125.79000091552734,131.82000732421875,122.43000030517578,131.55999755859375,315100,0.0,0.0
2022-01-25 00:00:00-05:00,128.85000610351562,129.86000061035156,125.33999633789062,126.47000122070312,408000,0.0,0.0
2022-01-26 00:00:00-05:00,129.77999877929688,130.97999572753906,122.80999755859375,124.30999755859375,288700,0.0,0.0
2022-01-27 00:00:00-05:00,125.94000244140625,128.94000244140625,123.8499984741211,124.55000305175781,265000,0.0,0.0
2022-01-28 00:00:00-05:00,124.69000244140625,129.0800018310547,122.66999816894531,129.0800018310547,285900,0.0,0.0
2022-01-31 00:00:00-05:00,129.61000061035156,134.22000122070312,128.6699981689453,133.8699951171875,492300,0.0,0.0
2022-02-01 00:00:00-05:00,134.3300018310547,135.49000549316406,130.6699981689453,134.1699981689453,628800,0.0,0.0
2022-02-02 00:00:00-05:00,134.77999877929688,136.0,126.48999786376953,127.58000183105469,902500,0.0,0.0
2022-02-03 00:00:00-05:00,125.30999755859375,130.66000366210938,124.94000244140625,126.19999694824219,778200,0.0,0.0
2022-02-04 00:00:00-05:00,126.12999725341797,131.05999755859375,126.12999725341797,129.2100067138672,377400,0.0,0.0
2022-02-07 00:00:00-05:00,129.5399932861328,130.66000366210938,125.18000030517578,125.33999633789062,434100,0.0,0.0
2022-02-08 00:00:00-05:00,125.56999969482422,127.97000122070312,124.44999694824219,127.01000213623047,431900,0.0,0.0
