Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,31.316422021514853,32.12365437177826,31.316422021514853,31.709688186645508,518333,0.0,0.0
2022-01-04 00:00:00-05:00,31.89596303851385,32.30992909987385,31.48199960906915,31.502696990966797,502800,0.0,0.0
2022-01-05 00:00:00-05:00,31.64758835023917,31.792477939514193,31.04734050409636,31.1301326751709,486033,0.0,0.0
2022-01-06 00:00:00-05:00,31.2750186920166,31.62688735282748,31.130129119291777,31.2750186920166,371167,0.0,0.0
2022-01-07 00:00:00-05:00,31.27502387034008,31.419910835139017,31.06803948415211,31.171531677246094,499300,0.0,0.0
2022-01-10 00:00:00-05:00,31.171529183268373,31.37851092098031,30.57128135432908,30.778263092041016,593733,0.0,0.0
2022-01-11 00:00:00-05:00,30.840364022322046,31.13013798648093,30.467795241046808,31.088743209838867,591000,0.0,0.0
2022-01-12 00:00:00-05:00,31.08873558305873,31.275019927996524,30.550579931488837,30.612674713134766,753100,0.0,0.0
2022-01-13 00:00:00-05:00,30.778265714015987,31.316418804294955,30.48848915100098,30.488489151000977,702100,0.0,0.0
2022-01-14 00:00:00-05:00,30.529878616333008,30.571276009403924,30.178009986933183,30.529878616333008,611567,0.0,0.0
2022-01-18 00:00:00-05:00,30.42639313773557,30.52988532720424,29.888240069096184,29.908937454223633,658733,0.0,0.0
2022-01-19 00:00:00-05:00,30.01242973269915,30.115921922474744,29.701955795288086,29.701955795288086,564433,0.0,0.0
2022-01-20 00:00:00-05:00,29.701954909452752,30.260807980125357,29.329386195671017,29.350086212158203,702600,0.0,0.0
2022-01-21 00:00:00-05:00,29.184503026824977,29.577769176208545,28.70844469649644,28.791236877441406,839733,0.0,0.0
2022-01-24 00:00:00-05:00,28.31517383793204,28.79123208908591,27.321657304163203,28.646345138549805,1555900,0.0,0.0
2022-01-25 00:00:00-05:00,28.27378032766862,29.494976147134263,28.046101178637887,29.287994384765625,1080733,0.0,0.0
2022-01-26 00:00:00-05:00,29.619164976381768,30.2815076518544,28.936122282858477,29.308691024780273,861167,0.0,0.0
2022-01-27 00:00:00-05:00,29.784744833578998,30.28150308116064,28.729136189383446,28.915420532226562,869000,0.0,0.0
2022-01-28 00:00:00-05:00,28.977516727198022,29.101706295153544,28.004700199490138,29.081008911132812,863100,0.0,0.0
2022-01-31 00:00:00-05:00,28.87402844878687,30.012432098388672,28.87402844878687,30.012432098388672,947533,0.0,0.0
2022-02-01 00:00:00-05:00,30.05382152217137,30.05382152217137,29.039607726680668,29.577760696411133,661333,0.0,0.0
2022-02-02 00:00:00-05:00,29.577770788448984,29.701960382593814,28.729143649736717,29.12240982055664,752333,0.0,0.0
2022-02-03 00:00:00-05:00,28.97751602299148,29.143102986879967,28.128889083862305,28.128889083862305,1430233,0.0,0.0
2022-02-04 00:00:00-05:00,28.04609703331228,28.43936311326116,27.735623119690658,28.211681365966797,1389567,0.0,0.0
2022-02-07 00:00:00-05:00,28.35657214549384,28.625651328257465,27.901211221309364,27.921911239624023,579500,0.0,0.0
2022-02-08 00:00:00-05:00,28.00470686321082,28.956826233454798,27.9426120644576,28.54286003112793,908267,0.0,0.0
2022-02-09 00:00:00-05:00,28.563551806706506,28.89472309382089,28.1081909579348,28.149585723876953,707433,0.0,0.0
2022-02-10 00:00:00-05:00,27.942605381847088,28.604947988868172,27.404452342631902,27.549339294433594,984833,0.0,0.0
2022-02-11 00:00:00-05:00,27.549341947756773,27.88051328316298,27.23886799833976,27.528644561767578,734900,0.0,0.0
2022-02-14 00:00:00-05:00,27.466543547213835,27.673525255945517,27.052577497835248,27.218164443969727,755933,0.0,0.0
2022-02-15 00:00:00-05:00,27.528643617825377,27.75632275164698,27.300961852088047,27.67353057861328,641133,0.0,0.0
2022-02-16 00:00:00-05:00,27.71492030913324,27.983999428412464,27.632128151155538,27.85980987548828,560300,0.0,0.0
2022-02-17 00:00:00-05:00,27.694230607915493,27.839117582536044,26.514432159863627,26.53512954711914,1183300,0.0,0.0
2022-02-18 00:00:00-05:00,26.390238511162988,27.11467590469415,26.28674632698043,26.866296768188477,864000,0.0,0.0
2022-02-22 00:00:00-05:00,26.804203112982012,26.804203112982012,25.231138691413665,25.54161262512207,1141833,0.0,0.0
