Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,140.05465080095192,141.66108367266764,136.9248868570895,137.68194580078125,118100,0.0,0.0
2022-01-04 00:00:00-05:00,138.7344610844959,141.25488748533897,137.7188974349189,140.63632202148438,230200,0.0,0.0
2022-01-05 00:00:00-05:00,138.48514728448464,141.3471792966724,135.43847122673844,135.6969757080078,109600,0.0,0.0
2022-01-06 00:00:00-05:00,136.0570295960517,139.07600959753466,135.70621015359438,137.26646423339844,178700,0.0,0.0
2022-01-07 00:00:00-05:00,136.88796890514246,138.1804914346298,135.28153597211758,137.15570068359375,77200,0.0,0.0
2022-01-10 00:00:00-05:00,137.13722910132762,137.7280985431611,134.570638642666,137.3588104248047,157300,0.0,0.0
2022-01-11 00:00:00-05:00,138.13434349474284,138.90987119305908,135.7154735757279,138.77137756347656,64600,0.0,0.0
2022-01-12 00:00:00-05:00,139.56537700056438,140.52554890248908,137.59888273527676,138.8637237548828,86800,0.0,0.0
2022-01-13 00:00:00-05:00,140.07313843934188,141.24565019022302,136.73103408184235,137.09109497070312,82900,0.0,0.0
2022-01-14 00:00:00-05:00,135.07842718081574,135.34617305444516,132.50260931994174,133.8782196044922,99400,0.0,0.0
2022-01-18 00:00:00-05:00,132.20718209873718,137.82044974098045,132.20718209873718,135.9370574951172,262400,0.0,0.0
2022-01-19 00:00:00-05:00,136.37094814047364,136.54635082851382,128.03412923773672,128.41265869140625,153200,0.0,0.0
2022-01-20 00:00:00-05:00,128.28342912374936,129.23435951816091,123.35336034520851,123.48261260986328,165300,0.0,0.0
2022-01-21 00:00:00-05:00,123.24256445302073,124.53508697097168,120.40822809856121,122.14391326904297,246500,0.0,0.0
2022-01-24 00:00:00-05:00,120.19589613012968,121.86694824218749,117.4815845743815,121.17452239990234,311400,0.0,0.0
2022-01-25 00:00:00-05:00,118.90336787983867,119.19880968882525,115.42277683143034,117.2323226928711,182800,0.0,0.0
2022-01-26 00:00:00-05:00,119.54963480610225,123.37182489131376,116.46602805962672,118.39559173583984,142600,0.0,0.0
2022-01-27 00:00:00-05:00,118.4602128944326,119.66042052598772,111.57288457587855,112.44072723388672,271800,0.0,0.0
2022-01-28 00:00:00-05:00,112.36687431697413,115.78284631989048,110.21573616170448,115.60742950439453,133100,0.0,0.0
2022-01-31 00:00:00-05:00,115.69051282030061,122.42090020724494,114.49953947129681,122.2454833984375,149300,0.0,0.0
2022-02-01 00:00:00-05:00,121.91310995156789,122.90096347148719,118.60792898398309,121.06373596191406,194000,0.0,0.0
2022-02-02 00:00:00-05:00,121.42380064467511,122.87327142762561,118.7925767874094,120.63904571533203,225800,0.0,0.0
2022-02-03 00:00:00-05:00,120.38976238459725,130.4068614475819,120.38976238459725,127.57252502441406,245400,0.0,0.0
2022-02-04 00:00:00-05:00,126.26153248128306,130.04679918650086,124.93208676811024,128.49575805664062,154800,0.0,0.0
2022-02-07 00:00:00-05:00,130.25916353093197,133.8690141202644,128.37577118592122,129.28976440429688,163700,0.0,0.0
2022-02-08 00:00:00-05:00,129.85290171236824,132.07789980865437,129.03122372955121,131.09927368164062,352600,0.0,0.0
2022-02-09 00:00:00-05:00,131.71786378451262,132.42875829054185,130.31454340684778,131.7455596923828,288600,0.0,0.0
2022-02-10 00:00:00-05:00,129.89904937507842,132.9364977879483,129.15123192561416,129.4835968017578,148700,0.0,0.0
2022-02-11 00:00:00-05:00,131.22853569406803,133.09347310724573,129.92677182255812,131.1177520751953,169600,0.0,0.0
2022-02-14 00:00:00-05:00,129.72366783538268,131.4316572073004,123.75958116183865,125.5044937133789,326400,0.0,0.0
2022-02-15 00:00:00-05:00,128.015681091776,130.8038387454926,127.40634302674978,129.02200317382812,98800,0.0,0.0
2022-02-16 00:00:00-05:00,128.32959867944814,129.2620604760719,126.64930508584635,129.1235809326172,83100,0.0,0.0
2022-02-17 00:00:00-05:00,127.93259997111365,129.04970572711457,126.62159470156134,127.57252502441406,90400,0.0,0.0
2022-02-18 00:00:00-05:00,126.58033609903248,128.9726700822755,126.58033609903248,127.49832916259766,116500,0.6,0.0
2022-02-22 00:00:00-05:00,126.47835987646206,129.64032241059266,125.19874967042732,127.96198272705078,164300,0.0,0.0
2022-02-23 00:00:00-05:00,129.6217562998294,129.6217562998294,124.80928555017111,126.1074447631836,205700,0.0,0.0
2022-02-24 00:00:00-05:00,122.30568652666693,128.58324572793293,121.13734308231969,127.96198272705078,242100,0.0,0.0
2022-02-25 00:00:00-05:00,128.52760016734314,129.68667598800351,127.08107580697894,127.5632553100586,120300,0.0,0.0
2022-02-28 00:00:00-05:00,126.44127556759287,129.5105063651941,125.96837768193602,128.28652954101562,139500,0.0,0.0
2022-03-01 00:00:00-05:00,128.72234544404256,129.26014423361988,122.77860057904952,125.38420104980469,262700,0.0,0.0
2022-03-02 00:00:00-05:00,126.99764006359273,129.37142534814797,126.99764006359273,128.7316131591797,141400,0.0,0.0
2022-03-03 00:00:00-05:00,129.26015816911638,129.47343835401713,127.27582049552092,128.56471252441406,85400,0.0,0.0
2022-03-04 00:00:00-05:00,126.74727727695175,126.83072735075962,124.12312759249528,125.60675048828125,91300,0.0,0.0
2022-03-07 00:00:00-05:00,125.97764867440851,125.97764867440851,118.5039291381836,118.5039291381836,140800,0.0,0.0
2022-03-08 00:00:00-05:00,119.52389874892165,121.86059967809591,116.84412296231297,119.2364501953125,90600,0.0,0.0
2022-03-09 00:00:00-05:00,122.39841322359544,124.08603450041133,122.24078060139982,123.37203979492188,152200,0.0,0.0
2022-03-10 00:00:00-05:00,121.80497445145829,123.39986409648553,120.92407955596539,122.6395034790039,98600,0.0,0.0
2022-03-11 00:00:00-05:00,123.55749858154167,126.01473398196165,122.4262393012677,122.8898696899414,119800,0.0,0.0
2022-03-14 00:00:00-04:00,124.41982011390753,127.4056003681552,123.3349269132832,126.01470947265625,165900,0.0,0.0
2022-03-15 00:00:00-04:00,126.52472315382316,126.97908600287438,121.07243970958741,121.6937026977539,172800,0.0,0.0
2022-03-16 00:00:00-04:00,122.64878479818917,125.8849157982451,121.95333922755806,125.43983459472656,199100,0.0,0.0
2022-03-17 00:00:00-04:00,124.09529581018123,126.45981332266116,123.87274815821407,124.90200805664062,89500,0.0,0.0
2022-03-18 00:00:00-04:00,125.625285307031,126.0147331330281,122.51897021316974,125.17093658447266,247100,0.0,0.0
2022-03-21 00:00:00-04:00,126.38563170790766,126.40418088292765,123.1216701992599,123.78929901123047,109800,0.0,0.0
2022-03-22 00:00:00-04:00,124.80929919347092,127.87852992814469,124.03038943164408,126.7009048461914,106300,0.0,0.0
2022-03-23 00:00:00-04:00,125.22656349260734,125.81072812696296,122.69514568006426,124.11385345458984,95900,0.0,0.0
2022-03-24 00:00:00-04:00,123.8171085991828,127.22015335314978,123.22366237244773,126.72870635986328,81700,0.0,0.0
2022-03-25 00:00:00-04:00,126.72872555128781,127.63743712852227,123.88204239392407,124.40130615234375,102800,0.0,0.0
2022-03-28 00:00:00-04:00,123.56677400625748,124.02113690984083,121.67516812487703,122.97332763671875,114400,0.0,0.0
2022-03-29 00:00:00-04:00,125.19876122474388,126.39492146990398,121.28571939034438,125.28221130371094,225000,0.0,0.0
2022-03-30 00:00:00-04:00,125.96836897930882,125.96836897930882,118.3926438506389,120.80352020263672,210900,0.0,0.0
2022-03-31 00:00:00-04:00,120.40480243952331,121.4896957145699,119.73717363197542,120.00607299804688,123700,0.0,0.0
2022-04-01 00:00:00-04:00,120.55316020149368,122.97331122833772,118.70792043793531,122.23151397705078,333000,0.0,0.0
2022-04-04 00:00:00-04:00,121.47115583362414,123.48330992323204,120.61807765845921,122.32423400878906,144800,0.0,0.0
2022-04-05 00:00:00-04:00,122.39841679969122,122.39841679969122,117.27994066445684,117.3448486328125,158800,0.0,0.0
2022-04-06 00:00:00-04:00,116.06521358807264,117.71573640925821,115.79630715127628,116.8441162109375,198900,0.0,0.0
2022-04-07 00:00:00-04:00,117.1686762120558,118.10521160855673,115.46251264739631,116.8348617553711,279900,0.0,0.0
2022-04-08 00:00:00-04:00,116.59375187434485,117.76210227142347,116.37121129971374,116.8441162109375,193100,0.0,0.0
