Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,223.4127620065919,232.77294857638876,223.4127620065919,232.53045654296875,62200,0.0,0.0
2022-01-04 00:00:00-05:00,231.99693977534116,236.7497918687667,231.9290497114333,234.84864807128906,33700,0.0,0.0
2022-01-05 00:00:00-05:00,236.0029420133944,237.85558468339244,226.12867360985044,227.4769287109375,61700,0.0,0.0
2022-01-06 00:00:00-05:00,227.45752841546795,227.45752841546795,222.23909509560576,224.1790313720703,61100,0.0,0.0
2022-01-07 00:00:00-05:00,223.247841127776,225.26537636820157,219.90145444747688,220.7938232421875,62500,0.0,0.0
2022-01-10 00:00:00-05:00,219.494072859035,219.494072859035,212.9952896076993,215.33291625976562,67500,0.0,0.0
2022-01-11 00:00:00-05:00,216.5550532976813,216.79754530098,212.85947753549502,213.96524047851562,74400,0.0,0.0
2022-01-12 00:00:00-05:00,214.07196358948778,216.8169751767684,210.4830844642603,212.05442810058594,57900,0.0,0.0
2022-01-13 00:00:00-05:00,211.75801859870896,217.86100224054408,211.75801859870896,214.7900848388672,60300,0.415,0.0
2022-01-14 00:00:00-05:00,210.88337921400176,211.58308562165192,207.72498758982894,209.9407196044922,79900,0.0,0.0
2022-01-18 00:00:00-05:00,209.76581723298477,210.21284285617784,205.43152523972773,209.55201721191406,66100,0.0,0.0
2022-01-19 00:00:00-05:00,209.34792633773876,210.6404392321931,207.17106017412812,208.7454071044922,46700,0.0,0.0
2022-01-20 00:00:00-05:00,208.842580003839,210.24199291038366,202.93397079860895,203.03114318847656,45600,0.0,0.0
2022-01-21 00:00:00-05:00,201.7872171525205,204.06125563526948,199.26049784145243,199.4451446533203,68900,0.0,0.0
2022-01-24 00:00:00-05:00,196.79210441697927,205.2371605544263,192.5647125387692,203.78915405273438,85000,0.0,0.0
2022-01-25 00:00:00-05:00,200.21288700809387,203.68225116299604,196.33534840796816,200.8251190185547,49400,0.0,0.0
2022-01-26 00:00:00-05:00,203.48790720754377,207.2974120835227,196.12156347705653,198.15264892578125,45200,0.0,0.0
2022-01-27 00:00:00-05:00,198.34700416422214,201.534549054377,190.8543207342864,192.72019958496094,56800,0.0,0.0
2022-01-28 00:00:00-05:00,191.4665735557901,198.45391038180114,189.50350742936115,197.74447631835938,115100,0.0,0.0
2022-01-31 00:00:00-05:00,196.17987152855872,203.28382167769556,195.42185862908812,203.27410888671875,71500,0.0,0.0
2022-02-01 00:00:00-05:00,202.38975612602258,203.6822691065964,198.8912384637828,202.02047729492188,77900,0.0,0.0
2022-02-02 00:00:00-05:00,202.7687538467626,202.7687538467626,200.41696842916065,201.86497497558594,46600,0.0,0.0
2022-02-03 00:00:00-05:00,199.80471775193712,201.63171573371466,195.82999212734114,196.5977325439453,30000,0.0,0.0
2022-02-04 00:00:00-05:00,194.7901861825881,195.98551193519657,191.11673449120508,191.53460693359375,37100,0.0,0.0
2022-02-07 00:00:00-05:00,191.46659038371197,194.72215484898035,190.42674341583532,192.54530334472656,39100,0.0,0.0
2022-02-08 00:00:00-05:00,192.24403754518943,198.46363425619458,192.24403754518943,198.0263214111328,63100,0.0,0.0
2022-02-09 00:00:00-05:00,198.96898668345952,203.44904493022167,198.10407375996562,201.98159790039062,47900,0.0,0.0
2022-02-10 00:00:00-05:00,199.6589490295515,204.14873452419664,191.9719057515975,193.468505859375,73200,0.0,0.0
2022-02-11 00:00:00-05:00,195.2566406013359,195.6453746476243,189.05646972839673,190.7377166748047,48000,0.0,0.0
2022-02-14 00:00:00-05:00,192.2926005341619,197.95827113039599,191.31107491108963,196.44224548339844,71800,0.0,0.0
2022-02-15 00:00:00-05:00,198.49279030625158,202.96313570117255,198.3956030820926,202.75904846191406,33100,0.0,0.0
2022-02-16 00:00:00-05:00,201.57341885343837,205.64531705310273,198.81347392810105,204.93589782714844,57800,0.0,0.0
2022-02-17 00:00:00-05:00,202.03018398311087,206.0243356109807,201.43737751862986,203.760009765625,52500,0.0,0.0
2022-02-18 00:00:00-05:00,202.72015891852678,203.80858452495536,199.5909204713579,201.3498992919922,69100,0.0,0.0
2022-02-22 00:00:00-05:00,200.94176071177168,201.18471394067305,194.45004272460938,194.45004272460938,58700,0.0,0.0
2022-02-23 00:00:00-05:00,197.28773465664796,197.30717506699258,189.25085252133147,190.54336547851562,52700,0.0,0.0
2022-02-24 00:00:00-05:00,184.1779858318777,188.56085669329724,181.3694471307304,188.27903747558594,92200,0.0,0.0
2022-02-25 00:00:00-05:00,189.03702212470316,189.03702212470316,183.08951795322253,184.10992431640625,78200,0.0,0.0
2022-02-28 00:00:00-05:00,181.21393342661744,183.3713590220587,178.8913014351434,180.378173828125,87100,0.0,0.0
