Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,13.679562356315651,13.679562356315651,13.514539428853608,13.6535062789917,36900,0.0,0.0
2022-01-04 00:00:00-05:00,13.636135008570557,13.688247991526223,13.505853793643036,13.6535062789917,46100,0.0,0.0
2022-01-05 00:00:00-05:00,13.64482371647775,13.64482371647775,13.340833042113774,13.366889953613281,67600,0.0,0.0
2022-01-06 00:00:00-05:00,13.314776738704351,13.410316261031863,13.253978936160292,13.280035018920898,26100,0.0,0.0
2022-01-07 00:00:00-05:00,13.436370035593857,13.627449035644531,13.332144900573196,13.627449035644531,65100,0.0,0.0
2022-01-10 00:00:00-05:00,13.601395828343014,13.601395828343014,13.462428952332079,13.584025382995605,42400,0.0,0.0
2022-01-11 00:00:00-05:00,13.722989972243596,13.722989972243596,13.314774220754535,13.453741073608398,63200,0.0,0.0
2022-01-12 00:00:00-05:00,13.410313471460096,13.410313471460096,13.175807118780057,13.219234466552734,102800,0.0,0.0
2022-01-13 00:00:00-05:00,13.200052138388733,13.295957103409746,13.03439712524414,13.03439712524414,78400,0.058,0.0
2022-01-14 00:00:00-05:00,13.060554592768295,13.060554592768295,12.807713441271387,12.851306915283203,96500,0.0,0.0
2022-01-18 00:00:00-05:00,12.772839953094618,12.886182662915411,12.554873395318419,12.598466873168945,99100,0.0,0.0
2022-01-19 00:00:00-05:00,12.554872422519486,12.659497093844605,12.415373969387815,12.537435531616211,128200,0.0,0.0
2022-01-20 00:00:00-05:00,12.485120798518297,12.65949466292539,12.363060091204781,12.380496978759766,96200,0.0,0.0
2022-01-21 00:00:00-05:00,12.345624208426575,12.458966904558972,12.310749596653247,12.424092292785645,78500,0.0,0.0
2022-01-24 00:00:00-05:00,12.319469057578175,12.528716738411124,12.232282108159593,12.493842124938965,95600,0.0,0.0
2022-01-25 00:00:00-05:00,12.38921757589299,12.581028354756993,12.336905242938691,12.572309494018555,63600,0.0,0.0
2022-01-26 00:00:00-05:00,12.572311546679293,12.633341918860035,12.467687695165251,12.485124588012695,50000,0.0,0.0
2022-01-27 00:00:00-05:00,12.485124058046976,12.598466766911825,12.319469841383846,12.371781349182129,56100,0.0,0.0
2022-01-28 00:00:00-05:00,12.328190508248452,12.354346265977275,12.249722403585436,12.293315887451172,46200,0.0,0.0
2022-01-31 00:00:00-05:00,12.249719710125794,12.293313184406228,12.232281987823074,12.267156600952148,43000,0.0,0.0
2022-02-01 00:00:00-05:00,12.293313350848951,12.458967557585806,12.275875628310137,12.3892183303833,45800,0.0,0.0
