Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-02-11 00:00:00-05:00,48.66667175292969,49.073299407958984,47.41667175292969,47.619998931884766,215169,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,47.57332992553711,48.13999938964844,47.27573013305664,47.50333023071289,106326,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,48.08332824707031,48.8266716003418,48.08332824707031,48.7599983215332,53562,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,48.54999923706055,48.90999984741211,48.46332931518555,48.806671142578125,95088,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,48.52333068847656,48.5966682434082,47.529998779296875,47.599998474121094,218064,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,47.68333053588867,48.013328552246094,47.27333068847656,47.55332946777344,107316,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,47.03667068481445,47.34000015258789,45.7599983215332,46.130001068115234,174735,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,46.47666931152344,46.53667068481445,44.92667007446289,44.986671447753906,100353,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,43.313331604003906,45.75333023071289,43.313331604003906,45.663330078125,735408,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,45.99666976928711,46.953330993652344,45.53023147583008,46.88666915893555,90093,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,46.380001068115234,46.75,45.9033317565918,46.586669921875,113553,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,46.413330078125,46.55332946777344,45.16667175292969,45.376670837402344,46239,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,45.703330993652344,46.96620178222656,45.703330993652344,46.709999084472656,422469,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,47.08332824707031,47.08332824707031,45.806671142578125,45.913330078125,75105,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,45.35667037963867,45.35667037963867,44.24982833862305,44.650001525878906,196713,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,44.453330993652344,44.586669921875,41.86000061035156,41.900001525878906,173178,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,42.15999984741211,43.4900016784668,41.66167068481445,42.13999938964844,436098,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,43.376670837402344,44.223331451416016,43.376670837402344,43.813331604003906,89487,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,43.236671447753906,43.88383102416992,43.189998626708984,43.8466682434082,73236,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,43.97666931152344,44.08000183105469,43.02000045776367,43.08332824707031,30681,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,43.130001068115234,43.396671295166016,42.329498291015625,42.50333023071289,53580,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,42.72999954223633,43.790000915527344,42.72999954223633,43.72999954223633,61929,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,44.3266716003418,45.25667190551758,44.0966682434082,45.25333023071289,397089,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,45.19667053222656,45.66999816894531,44.9498291015625,45.650001525878906,27522,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,45.373329162597656,46.396671295166016,45.373329162597656,46.34659957885742,97749,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,46.02333068847656,46.19667053222656,45.01667022705078,45.380001068115234,206739,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,45.72666931152344,46.163330078125,45.64712905883789,45.790000915527344,27996,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,45.453330993652344,45.453330993652344,44.896671295166016,44.9233283996582,465390,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,44.847198486328125,45.4233283996582,44.847198486328125,45.41999816894531,51282,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,45.41999816894531,45.41999816894531,45.04003143310547,45.24332809448242,27348,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,45.223331451416016,45.59333038330078,44.986671447753906,45.59333038330078,53916,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,46.296669006347656,47.18333053588867,46.296669006347656,46.97666931152344,302850,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,46.630001068115234,46.74776840209961,45.99639892578125,46.11000061035156,51135,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,46.1733283996582,46.1733283996582,45.123329162597656,45.133331298828125,88218,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,45.3466682434082,45.3466682434082,44.82332992553711,44.97999954223633,89712,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,44.90999984741211,45.616668701171875,44.866668701171875,45.49332809448242,569649,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,45.40666961669922,45.52333068847656,44.56999969482422,44.6515998840332,307200,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,44.060001373291016,44.060001373291016,43.24666976928711,43.736671447753906,83412,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,43.58000183105469,44.0,42.99332809448242,43.796669006347656,61497,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,43.65666961669922,44.324100494384766,43.46223068237305,43.836669921875,80154,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,43.43000030517578,44.34000015258789,43.26667022705078,43.7400016784668,497514,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,44.24332809448242,44.6733283996582,43.693328857421875,43.82332992553711,46314,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,43.83000183105469,44.776668548583984,43.83000183105469,44.72999954223633,184347,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,45.086669921875,45.086669921875,44.57332992553711,44.57332992553711,23877,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,44.466670989990234,44.59000015258789,44.143131256103516,44.36333084106445,522447,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,44.93170166015625,45.84803009033203,44.9233283996582,45.7599983215332,73989,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,45.9033317565918,46.34400177001953,45.883331298828125,45.91667175292969,33417,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,46.60667037963867,46.70000076293945,45.12953186035156,45.2400016784668,43134,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,44.72666931152344,44.77000045776367,43.92667007446289,43.96332931518555,41418,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,43.66667175292969,44.54999923706055,43.376670837402344,44.54999923706055,79248,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,44.193328857421875,44.193328857421875,43.20000076293945,43.20000076293945,45336,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,43.27000045776367,43.83000183105469,42.790000915527344,43.23332977294922,789522,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,43.50333023071289,44.223331451416016,42.77000045776367,43.91999816894531,84579,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,43.72999954223633,44.16667175292969,42.60667037963867,42.63666915893555,78888,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,42.66667175292969,43.290000915527344,42.226829528808594,43.279998779296875,62523,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,43.18333053588867,43.400001525878906,42.7599983215332,43.16999816894531,122856,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,43.189998626708984,44.30332946777344,42.373329162597656,44.25333023071289,133392,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,43.563331604003906,43.716670989990234,41.783329010009766,42.21332931518555,53946,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,41.7400016784668,41.93333053588867,40.703670501708984,41.45000076293945,209181,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,40.75667190551758,41.31666946411133,39.986671447753906,40.1533317565918,209352,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,40.806671142578125,41.09000015258789,39.209999084472656,39.763328552246094,114090,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,39.633331298828125,40.189998626708984,38.55002975463867,38.59333038330078,194295,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,38.34000015258789,39.837501525878906,38.26996994018555,39.15666961669922,104001,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,39.7599983215332,40.7242317199707,39.7599983215332,40.50667190551758,48507,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,40.3466682434082,40.35667037963867,39.77000045776367,39.99666976928711,79200,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,40.556671142578125,40.883331298828125,39.959999084472656,40.76667022705078,79104,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,39.813331604003906,39.813331604003906,38.0,38.23332977294922,94554,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,37.80332946777344,38.686668395996094,37.736671447753906,38.1533317565918,60633,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,38.310001373291016,38.310001373291016,36.61000061035156,37.63999938964844,109182,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,37.853328704833984,37.88999938964844,37.14332962036133,37.763328552246094,126810,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,37.313331604003906,37.313331604003906,36.380001068115234,36.75,126609,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,36.53667068481445,38.16999816894531,36.53667068481445,37.973331451416016,57489,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,38.51667022705078,40.043331146240234,38.51667022705078,39.90999984741211,36414,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,40.206668853759766,40.89332962036133,40.206668853759766,40.88999938964844,24180,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,40.633331298828125,41.040000915527344,40.50333023071289,40.736671447753906,106179,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,40.936668395996094,40.959999084472656,39.956668853759766,40.22999954223633,37635,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,40.23332977294922,41.163330078125,40.23332977294922,41.163330078125,64782,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,40.723331451416016,40.876670837402344,40.45000076293945,40.543331146240234,25851,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,40.900001525878906,41.060001373291016,40.68333053588867,40.86333084106445,27786,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,40.126670837402344,41.00333023071289,40.09000015258789,40.91667175292969,46803,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,40.619998931884766,41.02000045776367,40.46332931518555,40.626670837402344,34680,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,40.336669921875,40.58089828491211,39.88999938964844,39.900001525878906,101508,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,39.04999923706055,39.2400016784668,38.26667022705078,38.27000045776367,38550,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,37.056671142578125,37.286529541015625,36.263328552246094,36.38999938964844,87276,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,36.5966682434082,36.70000076293945,36.103328704833984,36.310001373291016,71169,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,36.790000915527344,37.40999984741211,36.35667037963867,36.959999084472656,1631181,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,36.00667190551758,36.00667190551758,34.76832962036133,34.956668853759766,70803,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,34.97999954223633,35.75,34.72999954223633,35.50667190551758,319725,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,35.92667007446289,36.19472885131836,35.52293014526367,35.79999923706055,203424,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,35.27000045776367,36.16999816894531,35.27000045776367,35.813331604003906,82443,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,35.959999084472656,36.38999938964844,35.71332931518555,36.353328704833984,156618,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,36.63666915893555,37.973331451416016,36.56999969482422,37.91667175292969,105408,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,37.96332931518555,37.9900016784668,37.51490020751953,37.693328857421875,153405,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,37.97666931152344,38.396671295166016,36.77000045776367,36.77299880981445,58470,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,36.336669921875,36.366668701171875,35.966670989990234,36.20000076293945,107442,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,35.65666961669922,36.146671295166016,35.04999923706055,35.693328857421875,110745,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,35.61333084106445,36.456668853759766,35.61333084106445,36.4033317565918,125379,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,35.810001373291016,37.1733283996582,35.6533317565918,37.1733283996582,114990,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,37.056671142578125,37.31666946411133,36.353328704833984,36.64332962036133,59736,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,36.876670837402344,37.599998474121094,36.876670837402344,37.58332824707031,34599,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,37.459999084472656,37.54999923706055,37.2599983215332,37.28667068481445,36267,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,36.89332962036133,36.89332962036133,36.4900016784668,36.4900016784668,13179,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,36.38666915893555,37.1733283996582,36.38666915893555,36.723331451416016,225456,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,36.029998779296875,36.97666931152344,35.98699951171875,36.80332946777344,66741,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,36.220001220703125,36.5206298828125,36.04779815673828,36.459999084472656,54099,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,36.783329010009766,37.163330078125,36.63666915893555,37.119998931884766,37590,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,37.486671447753906,38.099998474121094,37.28667068481445,37.373329162597656,24570,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,37.81999969482422,38.736671447753906,37.81999969482422,38.6533317565918,14226,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,38.5766716003418,39.353328704833984,38.5766716003418,39.32332992553711,208623,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,38.77333068847656,39.436668395996094,38.69667053222656,39.42667007446289,26679,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,39.50667190551758,39.783329010009766,38.99332809448242,39.126670837402344,21963,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,39.11000061035156,39.11000061035156,38.5966682434082,38.83000183105469,36744,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,38.18000030517578,38.18000030517578,37.81666946411133,37.81666946411133,41148,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,38.146671295166016,39.063331604003906,38.14332962036133,38.96332931518555,40095,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,39.026668548583984,39.81999969482422,38.76667022705078,39.81999969482422,22800,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,39.88666915893555,40.046669006347656,39.470001220703125,39.97666931152344,40647,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,39.703330993652344,40.28260040283203,39.486671447753906,40.18333053588867,52782,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,39.869998931884766,40.336769104003906,39.64332962036133,39.83332824707031,106437,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,40.183128356933594,40.68333053588867,40.03559875488281,40.473331451416016,30555,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,40.47666931152344,40.560001373291016,40.31999969482422,40.383331298828125,15912,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,39.883331298828125,40.26667022705078,39.867000579833984,40.2400016784668,32685,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,40.630001068115234,41.36397171020508,40.630001068115234,40.72666931152344,14085,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,40.41667175292969,40.41667175292969,39.77000045776367,39.896671295166016,12675,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,40.959999084472656,41.2783317565918,40.936668395996094,41.02000045776367,33117,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,41.599998474121094,41.83332824707031,41.279998779296875,41.36333084106445,34065,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,41.556671142578125,42.10667037963867,41.55167007446289,42.09333038330078,15507,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,42.0,42.22666931152344,41.986671447753906,42.146671295166016,1072449,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,42.013328552246094,43.119998931884766,42.013328552246094,42.793331146240234,55287,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,42.18000030517578,42.55332946777344,41.834999084472656,42.133331298828125,1182645,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,42.0966682434082,42.16667175292969,41.88666915893555,42.133331298828125,47394,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,41.703330993652344,41.703330993652344,41.00667190551758,41.18333053588867,38163,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,40.52000045776367,40.52000045776367,39.91999816894531,39.939998626708984,45807,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,40.123329162597656,40.49666976928711,40.03667068481445,40.05332946777344,30060,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,40.380001068115234,40.58330154418945,40.30332946777344,40.39332962036133,13533,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,40.47666931152344,41.04383087158203,40.47032928466797,41.02000045776367,24168,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,41.0966682434082,41.0966682434082,39.39332962036133,39.39332962036133,35793,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,39.21332931518555,39.560001373291016,39.10667037963867,39.27333068847656,68658,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,39.763328552246094,39.763328552246094,38.68980026245117,38.97666931152344,17367,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,38.973331451416016,38.973331451416016,38.5732307434082,38.586669921875,39429,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,38.263328552246094,38.74332809448242,37.880001068115234,38.723331451416016,45915,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,38.84333038330078,39.311668395996094,38.396671295166016,38.56666946411133,32313,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,38.6533317565918,38.76667022705078,37.75667190551758,38.2599983215332,29526,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,38.663330078125,39.52000045776367,38.546669006347656,39.49332809448242,20769,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,39.06999969482422,39.900001525878906,38.986671447753906,39.89332962036133,29685,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,40.11333084106445,40.65666961669922,40.11333084106445,40.58000183105469,19071,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,40.78667068481445,41.279998779296875,40.78667068481445,41.060001373291016,20541,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,39.873329162597656,40.06666946411133,39.026668548583984,39.11333084106445,487017,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,39.150001525878906,39.279998779296875,38.76667022705078,39.203330993652344,43812,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,39.08000183105469,39.716670989990234,39.04999923706055,39.25,28770,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,38.689998626708984,39.193328857421875,38.634368896484375,38.9033317565918,199845,0.0,0.0,0.0
2022-09-19 00:00:00-04:00,38.6533317565918,39.396671295166016,38.6533317565918,39.383331298828125,34428,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,39.01667022705078,39.01667022705078,38.34333038330078,38.54999923706055,38361,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,38.838130950927734,38.913330078125,37.68333053588867,37.686668395996094,95670,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,37.58000183105469,37.58000183105469,36.73332977294922,36.73332977294922,25353,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,36.236671447753906,36.32332992553711,35.68333053588867,36.1533317565918,168324,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,36.13999938964844,36.5966682434082,35.82332992553711,35.836669921875,54855,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,36.36000061035156,36.556671142578125,35.645328521728516,35.936668395996094,39045,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,36.1733283996582,37.18000030517578,36.1733283996582,37.013328552246094,108207,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,36.526668548583984,36.526668548583984,35.50667190551758,35.78667068481445,106605,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,35.5,35.720001220703125,34.9033317565918,34.939998626708984,127458,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,35.1733283996582,35.973331451416016,35.02333068847656,35.709999084472656,73812,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,36.7783317565918,37.373329162597656,36.7783317565918,37.373329162597656,178635,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,36.81666946411133,37.49332809448242,36.64033126831055,37.35667037963867,80532,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,37.16667175292969,37.619998931884766,36.943328857421875,37.099998474121094,3882282,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,36.529998779296875,36.57332992553711,36.043331146240234,36.25333023071289,61323,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,35.68000030517578,35.89332962036133,35.46717071533203,35.77000045776367,29871,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,35.59333038330078,36.27193069458008,35.23752975463867,35.63666915893555,80499,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,35.54492950439453,35.994998931884766,35.54492950439453,35.8266716003418,111540,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,34.956668853759766,36.396671295166016,34.650001525878906,36.123329162597656,289317,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,36.263328552246094,36.263328552246094,35.31999969482422,35.33332824707031,90516,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,36.22433090209961,36.33332824707031,36.07283020019531,36.19667053222656,20103,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,37.29999923706055,37.29999923706055,36.5099983215332,36.84333038330078,2464089,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,36.456668853759766,36.470001220703125,35.71590042114258,35.99332809448242,921009,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,36.043331146240234,36.62363052368164,35.6533317565918,35.686668395996094,134616,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,35.619998931884766,36.58530044555664,35.619998931884766,36.58530044555664,13374,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,36.586669921875,36.935001373291016,36.47666931152344,36.880001068115234,24216,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,37.46833038330078,37.97999954223633,37.25230026245117,37.93000030517578,39849,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,37.779998779296875,38.425899505615234,37.7599983215332,37.793331146240234,79116,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,38.0099983215332,38.4033317565918,37.93000030517578,37.94667053222656,57345,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,38.103328704833984,38.7400016784668,38.10166931152344,38.71332931518555,25191,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,38.665000915527344,38.75,38.42832946777344,38.57332992553711,47418,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,38.560001373291016,38.69997024536133,38.443328857421875,38.59333038330078,21666,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,38.52000045776367,38.753700256347656,37.380001068115234,37.413330078125,64338,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,36.98332977294922,37.646671295166016,36.7599983215332,37.39550018310547,28761,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,38.146671295166016,38.563331604003906,37.43000030517578,38.0766716003418,342438,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,38.25333023071289,38.25333023071289,37.709999084472656,38.18000030517578,16104,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,38.353328704833984,38.773399353027344,38.043331146240234,38.39332962036133,134475,0.0,0.0,0.0
2022-11-09 00:00:00-05:00,37.92667007446289,38.313331604003906,37.46332931518555,37.486671447753906,92739,0.0,0.0,0.0
2022-11-10 00:00:00-05:00,38.970001220703125,40.206668853759766,38.970001220703125,40.15666961669922,53829,0.0,0.0,0.0
2022-11-11 00:00:00-05:00,40.33332824707031,41.45000076293945,40.33332824707031,41.186668395996094,46962,0.0,0.0,0.0
